Id,TIPO_PLACA,ANIO_DE_FABRICACION,CILINDRADA,CANTIDAD_DE_CILINDROS,CANTIDAD_DE_PUERTAS,VALOR_DEL_VEHICULO,COLORES,FECHA_DE_IMPORTACION,IMP_VALOR_DEL_VEHICULO,FECHA_DE_INGRESO,ANIO_INGRESO,MES_INGRESO,CLASE,PERTENENCIA,MARCA,MODELO,CAPACIDAD,COMBUSTIBLE,ADUANA,CONDICION_INGRESO,PROPIETARIO_DEPARTAMENTO,PROPIETARIO_MUNICIPIO,ESTADO
88718,PARTICULAR,2014,3000,4,5,40431.4,GRIS CLARO,4/7/2013,40431.4,19/10/2013,2013,10,AUTOMOVIL,PLAZOS,TOYOTA,LC PRADO,7,DIESEL,MARITIMA DE ACAJUTLA,VEHICULO NUEVO,SAN SALVADOR,SAN SALVADOR,ALTA
88719,PARTICULAR,2014,1300,4,4,13787.81,GRIS OSCURO,4/7/2013,13787.81,19/10/2013,2013,10,AUTOMOVIL,PROPIEDAD,TOYOTA,YARIS,5,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO NUEVO,SAN SALVADOR,SAN SALVADOR,ALTA
88720,PARTICULAR,1981,0,0,0,0,ROJO AMARILLO NEGRO,,0,27/4/1989,1989,4,PICK UP,PROPIEDAD,DATSUN,N/D,1,DIESEL,,VEHICULO USADO,LA LIBERTAD,SAN JUAN OPICO,BAJA
88721,PARTICULAR,1980,0,0,0,0,AMARILLO NEGRO,,0,12/1/1990,1990,1,PICK UP,PROPIEDAD,CHEVROLET,LUV,1,GASOLINA,,VEHICULO USADO,SAN MIGUEL,MONCAGUA,BAJA
88722,PARTICULAR,1981,0,0,0,0,ROJO,,0,17/6/1987,1987,6,PICK UP,PROPIEDAD,DATSUN,N/D,1,DIESEL,,VEHICULO USADO,SAN VICENTE,SAN VICENTE,BAJA
88723,PARTICULAR,1981,0,0,0,0,ROJO NEGRO ANARANJADO,,0,14/7/1988,1988,7,PICK UP,PROPIEDAD,DATSUN,N/D,1,DIESEL,,VEHICULO USADO,SAN SALVADOR,TONACATEPEQUE,ALTA
88724,PARTICULAR,1981,0,0,0,0,ROJO MARRON,,0,15/1/1988,1988,1,PICK UP,PROPIEDAD,DATSUN,N/D,1,DIESEL,,VEHICULO USADO,LA PAZ,SAN LUIS TALPA,BAJA
88725,PARTICULAR,1980,0,0,0,0,ANARANJADO,,0,1/10/1986,1986,10,PICK UP,PROPIEDAD,KIA,MASTER 1300,0.75,GASOLINA,,VEHICULO USADO,SAN MIGUEL,CHINAMECA,BAJA
88726,PARTICULAR,1980,0,0,0,1200,ROJO,24/2/1981,0,11/11/1988,1988,11,PICK UP,PROPIEDAD,TOYOTA,N/D,1,DIESEL,,VEHICULO USADO,SAN SALVADOR,SANTO TOMAS,BAJA
88727,PARTICULAR,2006,2000,4,4,2015.88,GRIS,18/7/2013,2015.88,28/10/2013,2013,10,AUTOMOVIL,PROPIEDAD,MITSUBISHI,LANCER,5,GASOLINA,TRANSAUTO S.A. DE C.V.,VEHICULO USADO,CHALATENANGO,NUEVA CONCEPCION,ALTA
88728,PARTICULAR,1979,0,0,0,0,CELESTE CAFE,,0,15/12/1982,1982,12,AUTOMOVIL,PROPIEDAD,BUICK,N/D,5,GASOLINA,,VEHICULO USADO,LA LIBERTAD,COLON,BAJA
88729,PARTICULAR,2006,1800,4,4,3289.15,GRIS,22/8/2013,3289.15,28/10/2013,2013,10,AUTOMOVIL,PROPIEDAD,HONDA,CIVIC,5,GASOLINA,TRANSAUTO S.A. DE C.V.,VEHICULO USADO,SAN SALVADOR,ILOPANGO,ALTA
88730,PARTICULAR,1989,0,0,0,1142.86,AZUL,,0,28/7/1982,1982,7,AUTOMOVIL,PLAZOS,LADA,2101,5,GASOLINA,,VEHICULO USADO,SANTA ANA,SANTA ANA,BAJA
88731,PARTICULAR,2005,1600,4,2,5789.23,AZUL/BLANCO,9/7/2013,5789.23,28/10/2013,2013,10,AUTOMOVIL,PROPIEDAD,MINI,COOPER,5,GASOLINA,ALMACENADORA NEJAPA, S.A DE C.V,VEHICULO USADO,LA LIBERTAD,SANTA TECLA,ALTA
88732,PARTICULAR,1980,0,0,0,0,AMARILLO,,0,31/7/1987,1987,7,AUTOMOVIL,PROPIEDAD,LADA,2102,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,ALTA
88733,MOTOCICLETA,2013,150,1,,612.8,AZUL C/F MULTICOLOR,13/5/2013,612.8,28/10/2013,2013,10,MOTOCICLETA,PROPIEDAD,SKYGO,SG 150,2,GASOLINA,ZONA FRANCA INTERNACIONAL,VEHICULO NUEVO,SANTA ANA,METAPAN,ALTA
88734,PARTICULAR,1980,0,0,0,0,ROJO,,0,25/1/1984,1984,1,AUTOMOVIL,PROPIEDAD,LADA,2103,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,BAJA
88735,PARTICULAR,1980,0,0,0,0,AMARILLO,,0,13/7/1983,1983,7,AUTOMOVIL,PLAZOS,LADA,2103,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,CIUDAD DELGADO,BAJA
88736,PARTICULAR,1982,3000,0,0,0,AZUL GRIS,,0,12/1/1990,1990,1,AUTOMOVIL,PROPIEDAD,DATSUN,MAXIMA,5,DIESEL,,VEHICULO USADO,SONSONATE,IZALCO,ALTA
88737,PARTICULAR,1989,0,0,0,0,CAFE DORADO BLANCO,,0,2/3/1990,1990,3,AUTOMOVIL,PROPIEDAD,JEEP,N/D,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,AGUILARES,ALTA
88738,PARTICULAR,1979,0,0,0,0,ROJO,,0,9/3/1988,1988,3,AUTOMOVIL,PROPIEDAD,MERCEDES BENZ,280 S,5,GASOLINA,AEREA COMALAPA,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,ALTA
88739,PARTICULAR,1979,0,0,0,0,ROJO,,0,9/9/1987,1987,9,AUTOMOVIL,PROPIEDAD,HONDA,CIVIC,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,MEJICANOS,BAJA
88740,PARTICULAR,1980,0,0,0,0,ROJO,,0,15/11/1982,1982,11,PICK UP,PROPIEDAD,ISUZU,N/D,1,DIESEL,,VEHICULO USADO,LA PAZ,SAN LUIS LA HERRADURA,BAJA
88741,PARTICULAR,1979,0,0,0,0,NEGRO BLANCO,,0,28/7/1989,1989,7,AUTOMOVIL,PROPIEDAD,DATSUN,140 Y,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,BAJA
88742,PARTICULAR,1980,0,0,4,0,AZUL,,0,7/1/1983,1983,1,PICK UP,PROPIEDAD,TOYOTA,N/D,1,DIESEL,,VEHICULO USADO,USULUTAN,JUCUAPA,BAJA
88743,PARTICULAR,1974,0,0,0,0,AMARILLO,,0,30/9/1982,1982,9,AUTOMOVIL,PROPIEDAD,TOYOTA,CORONA,5,GASOLINA,,VEHICULO USADO,SAN MIGUEL,SAN MIGUEL,BAJA
88744,MOTOCICLETA,2013,150,1,,910.49,ROJO C/F MULTICOLOR,4/10/2012,910.49,28/10/2013,2013,10,MOTOCICLETA,PROPIEDAD,SKYGO,SG 150 11,2,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO NUEVO,SAN SALVADOR,APOPA,ALTA
88745,PARTICULAR,1973,0,0,0,0,ANARANJADO,,0,5/2/1987,1987,2,PICK UP,PROPIEDAD,DATSUN,N/D,0.5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SAN MARCOS,BAJA
88746,MOTOCICLETA,2011,125,1,,480.71,NEGRO,18/3/2011,480.71,28/10/2013,2013,10,MOTOCICLETA,PROPIEDAD,SKYGO,SG 125 14,2,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO NUEVO,SAN MIGUEL,SAN MIGUEL,ALTA
88747,PARTICULAR,1987,0,0,0,0,CELESTE,,0,25/11/1988,1988,11,PICK UP,PROPIEDAD,TOYOTA,HILUX,1.25,DIESEL,,VEHICULO USADO,AHUACHAPAN,TACUBA,BAJA
88748,PARTICULAR,1980,0,0,0,0,BLANCO,,0,28/10/1987,1987,10,PICK UP,PROPIEDAD,TOYOTA,LAND CRUISER,1.5,DIESEL,,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,BAJA
88749,PARTICULAR,1981,0,0,0,0,GRIS AZUL CELESTE,,0,12/4/1989,1989,4,PICK UP,PROPIEDAD,DATSUN,N/D,1,GASOLINA,,VEHICULO USADO,CHALATENANGO,EL PARAISO,ALTA
88750,PARTICULAR,1978,0,0,0,0,AZUL,,0,14/7/1988,1988,7,AUTOMOVIL,PROPIEDAD,VOLKSWAGEN,N/D,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SOYAPANGO,BAJA
88751,PARTICULAR,1978,0,0,0,0,VERDE AMARILLO,,0,14/8/1987,1987,8,PICK UP,PROPIEDAD,NISSAN,CABALL,2.5,DIESEL,,VEHICULO USADO,USULUTAN,EL TRIUNFO,BAJA
88752,PARTICULAR,1992,0,0,0,7428.57,VERDE,,7428.57,20/1/1994,1994,1,PICK UP,PROPIEDAD,FORD,N/D,0.75,DIESEL,,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,BAJA
88753,PARTICULAR,1966,0,0,0,0,CELESTE,,0,15/5/1985,1985,5,PICK UP,PROPIEDAD,ISUZU,N/D,1,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,BAJA
88754,PARTICULAR,1990,0,0,0,8571.43,GRIS,,8571.43,19/6/1991,1991,6,AUTOMOVIL,PLAZOS,TOYOTA,COROLLA,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,BAJA
88755,PARTICULAR,1977,4000,0,0,0,ANARANJADO,,0,16/6/1982,1982,6,AUTOMOVIL,PROPIEDAD,JEEP,CHEROKEE,5,GASOLINA,,VEHICULO USADO,LA LIBERTAD,SANTA TECLA,ALTA
88756,PARTICULAR,1982,0,0,0,0,NEGRO,,0,8/8/1984,1984,8,AUTOMOVIL,PROPIEDAD,PEUGEOT,N/D,5,DIESEL,,VEHICULO USADO,SAN SALVADOR,SOYAPANGO,BAJA
88757,PARTICULAR,1990,1300,0,0,6857.14,BLANCO,,0,22/11/1991,1991,11,AUTOMOVIL,PROPIEDAD,TOYOTA,COROLLA 1300,5,GASOLINA,,VEHICULO USADO,CUSCATLAN,SAN CRISTOBAL,ALTA
88758,PARTICULAR,1989,1800,0,0,0,BEIGE,,0,15/1/1990,1990,1,AUTOMOVIL,PROPIEDAD,TOYOTA,COROLLA XL,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,ALTA
88759,PARTICULAR,1987,0,0,0,0,VERDE,,0,12/2/1990,1990,2,PICK UP,PROPIEDAD,TOYOTA,HILUX,1.5,DIESEL,,VEHICULO USADO,SAN MIGUEL,SAN MIGUEL,BAJA
88760,PARTICULAR,1977,0,0,0,0,ROJO,,0,29/9/1988,1988,9,PICK UP,PROPIEDAD,DATSUN,N/D,1,GASOLINA,,VEHICULO USADO,SONSONATE,SONSONATE,BAJA
88761,PARTICULAR,1956,0,0,0,0,AZUL OSCURO,,0,16/6/1982,1982,6,AUTOMOVIL,PROPIEDAD,WILLYS,JEEP,4,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,ALTA
88762,PARTICULAR,1973,0,0,0,0,AMARILLO,,0,25/6/1984,1984,6,AUTOMOVIL,PROPIEDAD,AUDI,FOX,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,BAJA
88763,PARTICULAR,1990,0,0,0,0,ROJO,,0,19/2/1990,1990,2,PICK UP,PLAZOS,TOYOTA,HILUX,1.5,DIESEL,,VEHICULO USADO,LA LIBERTAD,ANTGO CUSCATLAN,ALTA
88764,PARTICULAR,1989,1800,0,0,1142.86,ROJO,,0,22/1/1990,1990,1,AUTOMOVIL,PROPIEDAD,TOYOTA,COROLLA XL,5,GASOLINA,,VEHICULO USADO,LA LIBERTAD,ZARAGOZA,ALTA
88765,PARTICULAR,1988,1600,0,0,0,CELESTE METALICO,,0,14/12/1988,1988,12,AUTOMOVIL,PROPIEDAD,NISSAN,MARCH,5,GASOLINA,,VEHICULO USADO,AHUACHAPAN,AHUACHAPAN,ALTA
88766,PARTICULAR,1988,1600,0,0,0,GRIS METALICO,,0,25/10/1988,1988,10,AUTOMOVIL,PROPIEDAD,NISSAN,MARCH,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,MEJICANOS,ALTA
88767,MOTOCICLETA,2012,153,,,1891.82,NEGRO,24/5/2012,1891.82,21/8/2012,2012,8,MOTOCICLETA,PROPIEDAD,YAMAHA,FZ 16,2,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO NUEVO,SAN SALVADOR,SOYAPANGO,ALTA
88768,MOTOCICLETA,2012,125,,,1274.58,ROJO/NEGRO C/F MULTICOLOR,8/3/2012,1274.58,21/8/2012,2012,8,MOTOCICLETA,PROPIEDAD,YAMAHA,YBR 125 G,2,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO NUEVO,SAN SALVADOR,ILOPANGO,ALTA
88769,MOTOCICLETA,2012,125,,,1368,ROJO C/F GRIS,26/12/2011,1368,21/8/2012,2012,8,MOTOCICLETA,PROPIEDAD,YAMAHA,YBA 125,2,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO NUEVO,SAN SALVADOR,SAN SALVADOR,ALTA
88770,MOTOCICLETA,2012,125,,,1254.75,AZUL/NEGRO C/F MULTICOLOR,24/4/2012,1254.75,21/8/2012,2012,8,MOTOCICLETA,PROPIEDAD,YAMAHA,YBR 125 G,2,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO NUEVO,SAN SALVADOR,SOYAPANGO,ALTA
88771,MOTOCICLETA,2012,153,,,1891.82,ROJO/NEGRO,24/5/2012,1891.82,21/8/2012,2012,8,MOTOCICLETA,PROPIEDAD,YAMAHA,FZ 16,2,GASOLINA,MARITIMA DE ACAJUTLA,VEHICULO NUEVO,SAN SALVADOR,CIUDAD DELGADO,ALTA
88772,PARTICULAR,1981,0,0,0,0,CAFE,,0,12/1/1989,1989,1,MICROBUS,PROPIEDAD,FORD,SUPERVAN,15,DIESEL,,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,BAJA
88773,PARTICULAR,1990,2000,0,0,10628.57,ROJO,,10628.57,28/11/1990,1990,11,AUTOMOVIL,PROPIEDAD,TOYOTA,CORONA 2000 GL,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,CUSCATANCINGO,ALTA
88774,PARTICULAR,1989,2960,0,0,9685.37,OCRE C/ FJAS,,9685.37,12/5/1993,1993,5,AUTOMOVIL,PROPIEDAD,NISSAN,PATHFINDER,5,GASOLINA,,VEHICULO USADO,LA LIBERTAD,SANTA TECLA,BAJA
88775,MOTOCICLETA,1991,0,0,0,571.43,ROJO NEGRO C/ FJAS,,571.43,11/4/1994,1994,4,MOTOCICLETA,PROPIEDAD,YAMAHA,TURISMO,2,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,BAJA
88776,PARTICULAR,1978,0,0,0,0,BLANCO,,0,22/2/1982,1982,2,PANEL,PROPIEDAD,TOYOTA,HIACE,1.25,GASOLINA,,VEHICULO USADO,LA LIBERTAD,SANTA TECLA,BAJA
88777,PARTICULAR,1978,0,0,0,0,NEGRO,,0,24/9/1987,1987,9,AUTOMOVIL,PROPIEDAD,TOYOTA,CRESSIDA,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,BAJA
88778,PARTICULAR,1989,4500,0,0,0,BLANCO,,0,22/1/1990,1990,1,AUTOMOVIL,PROPIEDAD,TOYOTA,LAND CRUISER,5,DIESEL,,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,ALTA
88779,PARTICULAR,1988,0,0,0,0,GRIS AZUL METALICO,,0,4/11/1988,1988,11,AUTOMOVIL,PROPIEDAD,NISSAN,N/D,5,GASOLINA,,VEHICULO USADO,AHUACHAPAN,AHUACHAPAN,ALTA
88780,PARTICULAR,1989,1800,0,0,0,AZUL,,0,13/2/1990,1990,2,AUTOMOVIL,PROPIEDAD,TOYOTA,COROLLA XL,5,GASOLINA,,VEHICULO USADO,CUSCATLAN,SAN CRISTOBAL,ALTA
88781,PARTICULAR,1972,0,0,0,0,GRIS,,0,14/12/1988,1988,12,PICK UP,PROPIEDAD,DATSUN,N/D,1,GASOLINA,,VEHICULO USADO,LA PAZ,ZACATECOLUCA,ALTA
88782,PARTICULAR,1971,1700,0,0,0,CELESTE METALICO,,0,25/9/1985,1985,9,AUTOMOVIL,PROPIEDAD,TOYOTA,CORONA,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,ALTA
88783,CAMION,1973,0,0,0,0,BLANCO,,0,22/8/1989,1989,8,CABEZAL,PROPIEDAD,WHITE,FREIGHTLINER,24,DIESEL,,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,BAJA
88784,PARTICULAR,1991,0,4,3,4818.25,ROJO,25/4/1997,4818.25,21/8/1997,1997,8,AUTOMOVIL,PROPIEDAD,SUZUKI,SIDEKICK,5,GASOLINA,SAN BARTOLO (SAN SALVADOR),VEHICULO USADO,SAN SALVADOR,SAN MARCOS,BAJA
88785,PARTICULAR,1990,3000,0,0,9714.29,AZUL BLANCO GRIS,,9714.29,2/12/1991,1991,12,AUTOMOVIL,PROPIEDAD,TOYOTA,4 RUNNER,5,DIESEL,,VEHICULO USADO,SAN SALVADOR,GUAZAPA,ALTA
88786,PARTICULAR,1968,0,0,0,0,CELESTE,,0,13/10/1978,1978,10,AUTOMOVIL,PROPIEDAD,VOLKSWAGEN,113-1500,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,BAJA
88787,PARTICULAR,1982,0,0,0,0,BLANCO AMARILLO,,0,14/8/1991,1991,8,PICK UP,PROPIEDAD,GMC,2500,2,DIESEL,,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,BAJA
88788,PARTICULAR,1979,2200,0,0,0,CELESTE,,0,21/4/1986,1986,4,AUTOMOVIL,PROPIEDAD,HONDA,PRELUDE,5,GASOLINA,,VEHICULO USADO,LA LIBERTAD,SAN JUAN OPICO,ALTA
88789,PARTICULAR,1977,0,0,0,0,AZUL,,0,12/1/1990,1990,1,PICK UP,PROPIEDAD,DATSUN,N/D,1,GASOLINA,,VEHICULO USADO,SANTA ANA,SANTA ANA,ALTA
88790,PARTICULAR,1984,1800,0,0,0,ROJO NEGRO,,0,13/3/1990,1990,3,AUTOMOVIL,PROPIEDAD,NISSAN,SENTRA,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SAN MARTIN,ALTA
88791,PARTICULAR,1984,0,0,0,0,DORADO,,0,29/9/1988,1988,9,PICK UP,PRENDA,DATSUN,N/D,0.5,GASOLINA,,VEHICULO USADO,LA PAZ,STGO NONUALCO,ALTA
88792,PARTICULAR,1985,0,0,0,0,AZUL CELESTE NEGRO,,0,21/4/1986,1986,4,PICK UP,PROPIEDAD,NISSAN,N/D,0.5,GASOLINA,,VEHICULO USADO,LA LIBERTAD,ZARAGOZA,ALTA
88793,PARTICULAR,1985,0,0,0,0,AZUL,,0,24/3/1987,1987,3,AUTOMOVIL,PROPIEDAD,TOYOTA,COROLLA,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,CIUDAD DELGADO,BAJA
88794,PARTICULAR,1985,4500,0,0,6057,GRIS METALICO,19/11/1985,0,17/12/1987,1987,12,AUTOMOVIL,PROPIEDAD,TOYOTA,LAND CRUISER,6,DIESEL,,VEHICULO USADO,LA UNION,YUCUAIQUIN,ALTA
88795,PARTICULAR,1985,1800,0,0,0,VERDE,,0,21/4/1986,1986,4,AUTOMOVIL,PROPIEDAD,TOYOTA,COROLLA,5,GASOLINA,,VEHICULO USADO,SANTA ANA,SANTA ANA,ALTA
88796,PARTICULAR,1985,0,0,0,0,CAFE BEIGE ANARANJADO,,0,24/3/1987,1987,3,PICK UP,PROPIEDAD,TOYOTA,HILUX,1.5,DIESEL,,VEHICULO USADO,SAN VICENTE,SANTO DOMINGO,ALTA
88797,PARTICULAR,1985,1800,0,0,0,BLANCO,,0,13/6/1986,1986,6,AUTOMOVIL,PROPIEDAD,TOYOTA,COROLLA,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SANTO TOMAS,ALTA
88798,PARTICULAR,1985,0,0,0,0,AZUL,,0,12/1/1989,1989,1,PANEL,PROPIEDAD,TOYOTA,COROLLA,0.5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,CIUDAD DELGADO,BAJA
88799,PARTICULAR,1983,1800,0,0,0,BEIGE,,0,12/1/1990,1990,1,AUTOMOVIL,PROPIEDAD,DATSUN,SENTRA,5,GASOLINA,,VEHICULO USADO,SAN MIGUEL,SAN MIGUEL,ALTA
88800,PARTICULAR,2014,2500,4,4,15508.79,GRIS,11/10/2013,15508.79,22/10/2013,2013,10,PICK UP,PLAZOS,MAZDA,BT 50,1.5,DIESEL,AGDOSA - APOPA,VEHICULO NUEVO,LA LIBERTAD,SANTA TECLA,ALTA
88801,PARTICULAR,1977,0,0,0,0,BLANCO,,0,21/4/1986,1986,4,PANEL,PROPIEDAD,TOYOTA,COROLLA,0.5,DIESEL,,VEHICULO USADO,SAN SALVADOR,TONACATEPEQUE,BAJA
88802,PARTICULAR,1977,1800,0,0,0,BLANCO,,0,14/12/1988,1988,12,AUTOMOVIL,PROPIEDAD,TOYOTA,COROLLA,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,PANCHIMALCO,ALTA
88803,PARTICULAR,2013,3500,6,5,35218.8,GRIS,22/8/2013,35218.8,22/10/2013,2013,10,AUTOMOVIL,PROPIEDAD,FORD,EXPLORER XLT,7,GASOLINA,AGDOSA - APOPA,VEHICULO NUEVO,LA LIBERTAD,SANTA TECLA,ALTA
88804,PARTICULAR,1976,0,0,0,0,MARRON,,0,1/10/1986,1986,10,PICK UP,PROPIEDAD,DATSUN,N/D,1,GASOLINA,,VEHICULO USADO,LA UNION,SAN ALEJO,ALTA
88805,PARTICULAR,2013,2500,4,5,22734.65,BLANCO,22/7/2013,22734.65,22/10/2013,2013,10,AUTOMOVIL,PROPIEDAD,FORD,ESCAPE S,5,GASOLINA,AGDOSA - APOPA,VEHICULO NUEVO,LA LIBERTAD,ANTGO CUSCATLAN,ALTA
88806,PARTICULAR,1986,1800,0,0,0,AMARILLO,,0,21/4/1986,1986,4,AUTOMOVIL,PROPIEDAD,NISSAN,SUNNY GL,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,ALTA
88807,PARTICULAR,2010,1800,4,4,4912.99,GRIS,12/7/2013,4912.99,22/10/2013,2013,10,AUTOMOVIL,PROPIEDAD,HONDA,CIVIC,5,GASOLINA,TRANSAUTO S.A. DE C.V.,VEHICULO USADO,SAN SALVADOR,SOYAPANGO,ALTA
88808,PARTICULAR,1979,0,0,0,0,AZUL,,0,21/4/1986,1986,4,AUTOMOVIL,PROPIEDAD,DATSUN,GX 310,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,BAJA
88809,PARTICULAR,1979,0,0,0,0,CREMA,,0,9/3/1989,1989,3,MICROBUS,PROPIEDAD,NISSAN,N/D,15,GASOLINA,,VEHICULO USADO,SAN SALVADOR,CUSCATANCINGO,BAJA
88810,PARTICULAR,1985,0,0,0,0,BLANCO,,0,21/4/1986,1986,4,AUTOMOVIL,PLAZOS,SUZUKI,SA 413 GL,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SOYAPANGO,BAJA
88811,PARTICULAR,2005,1800,4,4,3439.06,ROJO,1/8/2013,3439.06,22/10/2013,2013,10,AUTOMOVIL,PROPIEDAD,TOYOTA,COROLLA CE,5,GASOLINA,TRANSAUTO S.A. DE C.V.,VEHICULO USADO,SAN SALVADOR,APOPA,ALTA
88812,PARTICULAR,1985,1800,0,0,0,BLANCO,,0,21/4/1986,1986,4,MICROBUS,PROPIEDAD,NISSAN,VANETTE,9,GASOLINA,,VEHICULO USADO,USULUTAN,BERLIN,ALTA
88813,PARTICULAR,1985,0,0,0,0,BEIGE NEGRO,,0,21/4/1986,1986,4,AUTOMOVIL,PROPIEDAD,LAND ROVER,SANTANA,7,DIESEL,,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,ALTA
88814,PARTICULAR,1981,0,0,0,0,ROJO,,0,13/6/1986,1986,6,PICK UP,PROPIEDAD,SUBARU,N/D,1,GASOLINA,,VEHICULO USADO,SANTA ANA,SANTA ANA,BAJA
88815,PARTICULAR,1986,0,0,0,0,BLANCO,,0,21/4/1986,1986,4,AUTOMOVIL,PROPIEDAD,VOLKSWAGEN,N/D,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SOYAPANGO,BAJA
88816,PARTICULAR,1978,1700,0,0,0,ROJO,,0,10/6/1988,1988,6,AUTOMOVIL,PROPIEDAD,TOYOTA,CORONA,5,GASOLINA,,VEHICULO USADO,LA LIBERTAD,SANTA TECLA,ALTA
88817,PARTICULAR,1981,1500,0,0,0,AMARILLO,,0,10/1/1990,1990,1,AUTOMOVIL,PROPIEDAD,TOYOTA,TERCEL,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,CUSCATANCINGO,ALTA
88818,PARTICULAR,1980,0,0,0,0,AZUL,,0,11/11/1988,1988,11,PICK UP,PROPIEDAD,DATSUN,N/D,0.5,GASOLINA,,VEHICULO USADO,SANTA ANA,SANTA ANA,ALTA
88819,PARTICULAR,1981,0,0,0,0,ROJO,,0,27/6/1986,1986,6,PICK UP,PROPIEDAD,DATSUN,N/D,1,GASOLINA,,VEHICULO USADO,SAN MIGUEL,SAN MIGUEL,ALTA
88820,PARTICULAR,1985,0,0,0,0,GRIS METALICO,,0,21/4/1986,1986,4,AUTOMOVIL,PROPIEDAD,MERCEDES BENZ,300 D,5,DIESEL,,VEHICULO USADO,CABAÑAS,ILOBASCO,ALTA
88821,PARTICULAR,1985,0,0,0,0,BLANCO,,0,20/4/1989,1989,4,AUTOMOVIL,PROPIEDAD,LADA,N/D,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,SAN SALVADOR,BAJA
88822,PARTICULAR,1973,0,0,0,0,AMARILLO,,0,21/4/1986,1986,4,PICK UP,PROPIEDAD,MAZDA,N/D,1,GASOLINA,,VEHICULO USADO,SONSONATE,JUAYUA,BAJA
88823,PARTICULAR,1985,0,0,0,0,ROJO,,0,2/3/1989,1989,3,AUTOMOVIL,PROPIEDAD,HYUNDAI,STELLAR,5,GASOLINA,AEREA COMALAPA,VEHICULO USADO,LA UNION,LA UNION,BAJA
88824,PARTICULAR,1978,0,0,0,0,AMARILLO,,0,3/11/1989,1989,11,PANEL,PROPIEDAD,MAZDA,N/D,0.5,GASOLINA,,VEHICULO USADO,SONSONATE,IZALCO,BAJA
88825,PARTICULAR,1988,1800,0,0,0,CELESTE METALICO,,0,31/10/1988,1988,10,AUTOMOVIL,PROPIEDAD,NISSAN,SUNNY,5,GASOLINA,,VEHICULO USADO,SAN SALVADOR,CIUDAD DELGADO,ALTA
88826,PARTICULAR,1972,0,0,0,0,CELESTE,,0,14/12/1988,1988,12,PICK UP,PROPIEDAD,CHEVROLET,CAMPER,0.5,GASOLINA,,VEHICULO USADO,AHUACHAPAN,EL REFUGIO,BAJA
88827,PARTICULAR,1979,0,0,0,0,AZUL,,0,31/10/1988,1988,10,PICK UP,PROPIEDAD,SUBARU,N/D,1,GASOLINA,,VEHICULO USADO,LA LIBERTAD,ZARAGOZA,ALTA
